nIndex,Title,Category,State,Love,Series,SeriesN,Warrant,Link,Introduction,aIndex,pIndex
716,看見新世界,愛情,完結,0,0,0,,https://mojoin.com/novels/2453,"經歷過白色恐怖歷史的家族秘辛
曾在日本天皇、獨裁者希特勒、大文學家川端康成和哲學家海德格面表演魔術的魔術師……
和我的愛情
都在那次流星般的金幣雨後成了過往──

直到大學的某一天，她來找我，帶來驚人的真相！
在眾多好友的幫忙下，我實現家族傳奇魔術師遺留的絕秘魔法，看見嶄新的世界……",428,5
717,獵食者,愛情,完結,0,0,0,,https://mojoin.com/novels/422,"他們擁有人類的外貌，與人類共同生活著；
他們多半外表美麗，智商過人，然而，與人類最大的不同是，他們只能依靠獵食特定的「食物」維生。",354,6
718,末世之訓夫有道,愛情,完結,0,0,0,,https://mojoin.com/novels/2359,"前世，一場詭異大雨，一場無端流感，導致末世來臨。
顧優沉浮於末世之中，最後卻落得慘死在實驗室內。
機遇偶然，讓她重生回到末世前，而且老天爺還給她開了金手指。
一朝翻身，由一個頭腦簡單四支也不發達的普通女大學生徹底長成末世一顆耀眼的新星。
顧優發誓，這一世她定不要做那個被人踩在腳底下的螻蟻！
……
身在人心險惡的末世之中，顧優沒想到自己居然會落在了某個男人手中。
既然已經落入了某人手中，那不如就順從。
「身嬌體軟，易推倒！」
某女厚顏無恥加上異常銷魂的躺在床鋪上勾引著某男。
男人毫不客氣『磨拳霍霍』",294,4
719,王爺的醋罈子又翻了,愛情,完結,0,0,0,,https://mojoin.com/novels/2358,"一朝穿越，她成了出身顯赫的相府嫡女，結果被人追殺不說，還捲入到了一個驚天密案之中，幸好有位白玉美人幾番仗義相救，可是無名無姓，無法報恩，期間還要被腹黑王爺窮追不捨！

「這破玩意兒能當定情信物？」
「那這個如何？」
腹黑王爺將她攔腰抱起，薄唇傾覆。

「你……」
「本王親自己心愛的女人，不行嗎？」
行行行！楚公子說什麼都對！既然無法逃脫，那就隨心而行，踏十丈軟紅，許一人以終老，知交美酒，踏馬高歌，何處不是逍遙人間！",134,4
720,愛的多重宇宙,愛情,完結,704,0,0,,https://mojoin.com/novels/2352,"在這彩虹旗幟飄揚的月份，文學星邀請到四位作家，用溫柔的文字詮釋愛的多重樣貌──

BL〈我在便利商店撿到一隻男神〉吐維
在便利商店上大夜班時，我在門口撿到了一隻神，是個男的。
他不僅全身光溜溜，還一副很餓的樣子蹲著發抖，就像隻可憐的大型動物（身材很好的那種）。
我只好把男神帶進店裡，用擦咖啡機的毛巾把他擦乾，拿被壓扁的麵包餵食他。
吃飽喝足後，男神說，他可以實現我一個願望。
「那你可以幫我洗咖啡機嗎？」
「嗄？」
更正前言，我撿到了一隻會洗咖啡機的男神，開心。
「所以你真正的願望到底是什麼？有很多錢？還是交女朋友？」
男神一邊洗咖啡機一邊追問，我沉默了下。
「即使是神，也沒辦法讓死去的人活過來，對吧？」



BL〈沒有忘記你〉悍兔
警察林明義下崗回到自己剛買一年多的房子時，發現有個陌生男子試圖翻牆進去，還義正辭嚴地說：這是他家、他忘了帶鑰匙。
這名言行古怪的男子一下說要去見早就歸西的鄰居阿嬤，一下忘了自己早就不住這邊，卻又記得屋子的鑰匙藏在花園盆栽下、記得附近小店的陽春麵沒這麼多肉片、記得那個匆忙來接自己的男人怕狗。

他的世界一片渾沌，無法組織的記憶時而陌生時而清晰，卻唯獨惦記著一件事──他得回家。
這份深烙於心的渴望一次次帶著他逃跑，讓他一次次回到愛的人身邊……



GL〈小紫〉路奎
五年前，姊姊和小紫在海邊的旅館殉情，但是只有姊姊死了。
我的心從此彷彿空了一塊，只能試著用忙碌於生活，來假裝姊姊從未存在過，
可是有一天，小紫出現了。
小紫說，姊姊和她曾經想要一起環島旅行，並邀請我和她一同完成這個約定。

我不知道自己為什麼答應她，也許是因為一切都還不太真實，也許是因為小紫給我一種熟悉的感覺，
也許是因為──只是因為，我很想念姊姊……



GL〈私奔到月球〉刃心
我的好朋友萱寧要結婚了。在婚紗店工作的我，從沒想過有天會為自己最喜歡的人穿上婚紗。
我知道她深愛著那個人，所以我希望她能夠幸福，即使那個人總是無法陪在她身邊，即使她總是為了那個人心傷。

而當萱寧試完婚紗，我們一起踏出店外時，一顆流星突然劃過天幕，接著，一台機車從旁邊的小巷衝了出來。

在把萱寧拉開，卻發現自己閃避不及的那一刻，我許下了願望──
我願意用我的心碎，換她的一生幸福。",147,9
721,天價婚寵：易少情深不悔,愛情,完結,0,0,0,,https://mojoin.com/novels/2322,"左小活了這麼久，好不容易看上個男人，竟然被「小三」了！
呵！渣男慢走，老娘不送！
年下小奶狗不香嗎？老娘一揮手一大把！
何必在你這個「老渣男」身上浪費青春！
但是這老男人卻不依不饒了……
「易先生，您太老了，我們不合適！」
「老點經驗多！」
「易先生，您已經有老婆了，我可不做小三！」
「你吃自己的醋？」
「易先生，我們分居吧！」
「好滴，今晚我睡你屋！」
「！！！」
開葷老男人*彆扭小嬌妻的婚後甜蜜日常~",199,4
722,公主傾城，鬼王要報恩,愛情,完結,7,0,0,,https://mojoin.com/novels/2321,"穿越成一位落難公主已經夠悲催了，偏偏禍不單行，還被一隻小鬼糾纏不清。
每天提心吊膽的擔心被追殺的同時，還要時時提防小鬼趁機揩油吃豆腐上下其鬼手的騷擾。
「我可以幫你報仇，重新奪得天下！」小鬼豪言壯語。
哈啊？報仇是什麼鬼，她只是一個倒霉的穿越鬼靈魂，只想趕緊找到回家的方法。
「至於幫你報仇的的報酬麼，以身相許如何！」小鬼臉皮比城牆還厚。
噗~
嫁給一隻鬼，還不如再死一死。
不過，升級打怪中，怎麼發現這小鬼越來越帥，勾得她的小心肝時不時的……",464,4
723,嚴冬不肅殺,愛情,完結,2,0,0,,https://mojoin.com/novels/743,"嚴冬不肅殺，何以見陽春？

五年前，權臣蕭家篡奪皇位，玄北易主，遂改李朝為蕭氏，國號冥玄。
新皇即位之後立即斷了原李朝的左榜右臂，離氏和王氏家族接連慘死在蕭家之手。
五年後，一位頭牌舞姬凌雪橫空出世，玄北貴人們一時之間沉浸於紙醉金迷中。
一位麗人，一場復仇，她立誓要為火中鳳，不再任人宰割。

女孩攜著仇恨而來，一腳踏入了鬥爭之中，然而這背後的勢力盤根錯節，遠遠比她想的陰險艱難，命運的齒輪開始轉動，一場陰謀悄然揭開……
國家有四：玄北、南薰、柳東、金西

|神仙書封| 感謝芯虹",329,6
724,灼心摯愛：總裁，別來無恙,愛情,完結,39,0,0,,https://mojoin.com/novels/32,"遇到安子濯是她一生最大的劫難，他千方百計的要她愛上他，只為得到她的心。
她千躲萬藏，甚至差點丟掉性命，卻依舊逃不過愛上他的宿命。
然而，被奪走了心臟，沒有心的她，什麼都不是。
心灰意冷，破繭成蝶，不再愛亦無恨，她當他是個陌生人，他卻逼她在牆角，吻她耳根，沉聲說他愛她……",490,4
725,霍先生，還親嗎？,愛情,完結,2370,0,0,,https://mojoin.com/novels/362,"年紀輕輕為他生下孩子，三年後再見，她卻不知道，被譽為百年難見的天才神童——
是她生的，而神童的親生父親竟然是位超級大佬，將來也會和她睡在一張床上！

傳聞大佬不近人情不近女色話少面癱，可偏偏向晚第一次撞上他就栽了跟頭！

第一次被大佬堵門，「霍先生，男女授受不親……請你自重……唔……」
第二次被大佬壁咚，「霍先生，我不是個隨便的女人，請你……唔……」
第三次被大佬碰瓷，「霍先生……」

「嗯？」霍先生那張萬年禁慾系的英俊臉龐貼近向晚，眼瞳微瞇。

向晚很不爭氣的慫了：「霍先生……你究竟想……唔……？」",525,4
726,重回八零：獵戶寵妻甜如蜜,愛情,完結,0,0,0,,https://mojoin.com/novels/286,"宋桃花穿到了八十年代最破落的小山村。
原主為了給娘下葬，將自己賣給了獵戶。

宋桃花本來想賺夠了錢，還給獵戶就離婚，可沒想到獵戶竟然是隱藏大佬，龍傲天小說中一巴掌拍死人那種武力值，嚇得宋桃花這顆鮮嫩欲滴的小白菜，恨不得將大佬當祖宗供著。
可天天好吃好喝的供著，大佬賴在她床上不走了。

俗話說，伴君如伴虎，宋桃花也怕這大佬一言不合拍她一巴掌，那就一命嗚呼了。
宋桃花打算捲鋪蓋走人，逃之夭夭，大佬卻十分強勢地擁她入懷。

「小媳婦，你到哪裡去？」

宋桃花閉上眼，小爪子不情不願地在大佬的腹肌上抓了一把：
承認吧，你就是饞他的身子！",183,4
727,飄洋過海來愛你,愛情,完結,6,0,0,,https://mojoin.com/novels/912,"顏寧追徐長風時，轟轟烈裂，沸沸揚揚。
第一次見面，顏寧就悄悄對徐長風說，「總有一天，你的人跟心都是我的。」
顏寧是這麼說的也是這麼做的。
都說女追男隔層紗，但顏寧覺得她與徐長風之間隔了千山萬水。
終於，他態度有所鬆動，但隔天她被遠送重洋。
六年後，再相遇，她是嫌疑人，他是警察。
顏寧：徐長風，你不懂我的情，盼的只是飄洋過海來愛你。",522,4
728,毒后傾天下,愛情,完結,0,0,0,,https://mojoin.com/novels/205,"炎國是九州大地上的一個國家。
本來是軒轅家的天下，卻因為國王無能，被大將軍靈善奪了天下。
太子軒轅曄與皇子軒轅逸逃亡。

十年後，軒轅曄起兵，奪回炎國天下，處死靈善。
靈善的小女兒無憂公主不肯做軒轅曄的皇后，自焚……

兩年後，已經飲下忘川水的無憂公主在岐水河畔被逍遙侯爺發現，因其相貌與無憂公主相像，被帶入侯爺府暗中培養……",509,4
729,盛世雙妃,愛情,完結,0,0,0,,https://mojoin.com/novels/197,"一朝夢醒，她被肥頭大耳的男子壓於身下。
能忍嗎？
不能忍。
她抬手便要了男子的命，順便搶了他家的錢。
錢還沒焐熱，病嬌公子便要求與她分帳。
笑話，本姑娘是好惹的人嗎？
咦，好像打不過。那就只能，溜了，溜了",292,4
730,喜嬌娘,愛情,完結,0,0,0,,https://mojoin.com/novels/259,"千嬌百媚小神棍，一朝穿越成炮灰！
相公妖邪纏身，婆家敗光家產
親娘家窮的底掉，養母家不安好心
認命？那是不可能認命的！
逆天改命專八畢業，高深術法吊打極品！",94,4
731,特工醫妃，專治腹黑傲嬌帝,愛情,完結,0,0,0,,https://mojoin.com/novels/254,"她帶著最頂尖軍醫系統，穿越了。
代號000的特工軍醫變成了一個被打入冷宮的棄妃，哎，棄妃就棄妃吧，反正冷宮裡，住著也挺涼快的。
可是為什麼娘娘們天天上門來示威，大小王爺隔三差五來調戲，奴婢踩到她的頭上來，比主子還囂張……從此，她號稱鬼手醫聖，專治各種作妖。
可是，那隻成天要壓著她，生娃娃的腹黑帝君怎麼治……
林凌凌背上小包袱，準備跑路。前腳剛剛翻牆，後腳就被男人一把拽住了。

英俊邪魅的帝君，眉頭一挑：「哼，帶著朕的寶物，你還想跑？」
林凌凌不服氣：「我什麼都沒帶，我這可是是淨身出戶！」",103,4
732,婚然心動：契約老公請輕寵,愛情,完結,9,0,0,,https://mojoin.com/novels/148,"未婚夫出軌那天，我跑去酒吧買醉，結果卻遭人下藥。
我以為我要完了，直到顧凌年的出現。
「你們想幹什麼？」
那時我看著從黑暗箱子裡走出來的顧凌年，心想真他媽帥。
所以當他問我要不要跟他結婚的時候，我就毫不猶豫的答應了。

至於婚後日常，當然是：
「老婆，起來吃飯了！」
「夏七婉，沒穿襪子不許光腳踩地！」
「夏七婉，只要你想，全世界我都可以給你！」

這世間最難得的事，莫過於遇到一個真心對自己的人。
我遇到了顧凌年，也希望你們能遇到屬於你們的『顧凌年』。",95,4
733,婚內燃情：撒旦老公請溫柔,愛情,完結,0,0,0,,https://mojoin.com/novels/79,"幸福美好的婚禮現場突然被人打斷，這輩子她怎樣也不會想到的是，會出現一個人將她從婚禮現場直接劫走，直接將她期待中的所有美好打破。
但誰又能預料到，在她新婚之夜丈夫就已經背著她出軌名模，她忍，婚後兩天，丈夫帶著小三登堂入室，全然不將她放在眼中。
救她於悲傷中的男人卻帶著一身的秘密替她復仇並保護了起來。",109,4
734,婚婚欲睡：金主大人，來勁了！,愛情,完結,0,0,0,,https://mojoin.com/novels/69,"人人都說CE總裁顧寒城高冷不近人情，莫初卻覺得傳言有誤，第一次見面熱心的幫忙解圍，只是這圍解的……令她不堪回首。
再次見面，他竟成了金主大boss？她還要不要在公司混啦！
淡定淡定，她只是一個初入職場的小透明而已，大老闆是不會關注到滴。
豈料大老闆日理萬機，卻能準確察知「每位員工」的一舉一動，手把手教她適應工作，做到全「身心」投入公司。
「什麼，連結婚都能幫忙？」莫初驚了個大訝。
顧寒城邪邪一笑，將她逼到牆角：「我還可以幫忙生孩子。」",77,4
735,他說逢愛做戲,愛情,完結,0,0,0,,https://mojoin.com/novels/20,"當愛已曾往事，誰又能說曾經沒有愛過呢？只不過那份愛情褪色了……
當擺脫了渣男，轉身遇到另一個男人，你是否又敢再次付出自己的真心呢？
愛情總是讓人先紅了臉再紅了臉，這時間的情情愛愛如若能輕易的放下，就不會有那麼多心酸與不捨。
一個從校園純愛走到離婚的地步，陸曉婉也算是徹底對男人死心了，可偏偏遇上了他……",110,4
736,協議婚約，容夫人不好當,愛情,完結,0,0,0,,https://mojoin.com/novels/1050,"一紙協議，把兩人的命運，緊緊捆綁在了一起；
遇到她之前，他心裡有另一個女人；
遇到她之後，除了那個女人，他的心裡只剩仇恨……",52,4
737,偏偏就想嫁給你,愛情,完結,0,0,0,,https://mojoin.com/novels/1039,"【喜歡他的人排到了路邊，他卻獨寵她一人。】
他是眾所周知的高冷學霸，潔身自好，冷冽，帥氣。
他光彩奪目，是她世界裡的唯一陽光。
喜歡他的人排到了路邊，而她是最卑微的一個。
表白失敗，她被堵台上，情書被當場宣讀。
情敵圍攻，眾人嘲笑。
她心中委屈，眼淚盈眶，卻沒注意到那個高大的身影。
一把奪回情書，男人目光凝冽：「誰給你的膽子，欺負我女朋友？」",51,4
